自TM,相手TM,球場,日付,HA,ナ,先,順,途,交,CB,捕逸,代点,守備,名前,打率,打数,得点,安打,打点,三振,四死,犠打,盗塁,失策,本塁打,1回,2回,3回,4回,5回,6回,7回,8回,9回,10回,11回,12回
日本ハム,楽天,函館,7/18,0,0,5,5,,,0,0,0,(指),大谷翔平,.326,4,0,0,0,0,0,0,0,0,0,,二ゴロ,,遊飛,,捕邪飛,,三飛,,,,
日本ハム,楽天,函館,7/18,0,0,6,6,,,0,0,0,(右),ドレイク,.121,4,0,0,0,2,0,0,0,0,0,,見三振,,左飛,,左飛,,見三振,,,,
日本ハム,楽天,函館,7/18,0,0,7,7,,,0,0,0,(捕),市川友也,.155,3,0,1,0,1,1,0,0,0,0,,中安,,,四球,,二ゴロ,,空三振,,,
日本ハム,楽天,函館,7/18,0,0,8,8,,打,0,0,0,(二),石井一成,.174,1,0,0,0,0,0,1,0,0,0,,遊ゴロ,,,捕犠打,,,,,,,
日本ハム,楽天,函館,7/18,0,0,,8,打,走,0,0,0,打,大田泰示,.263,0,0,0,0,0,1,0,0,0,0,,,,,,,四球,,,,,
日本ハム,楽天,函館,7/18,0,0,,8,走,打,0,0,0,走二,太田賢吾,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,函館,7/18,0,0,,8,打,,0,0,0,打,岡大海,.186,1,0,1,0,0,0,0,0,0,0,,,,,,,,,左２,,,
日本ハム,楽天,函館,7/18,0,0,9,9,,,0,0,0,(遊),中島卓也,.173,3,0,0,0,2,0,1,0,0,0,,,空三振,,空三振,,捕犠打,,三ゴロ,,,
日本ハム,楽天,函館,7/18,0,0,,10,,投,0,0,0,(投),有原航平,.250,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,函館,7/18,0,0,,10,投,投,0,0,0,投,公文克彦,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,函館,7/18,0,0,,10,投,,0,0,0,投,鍵谷陽平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,1,1,,,0,0,0,(中),西川遥輝,.305,3,1,1,2,2,1,0,1,0,1,見三振,,見三振,,,死球,,右本(1),,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,2,2,,,0,0,0,(左),松本剛,.285,4,0,0,0,1,0,0,0,0,0,見三振,,,左飛,,中飛,,三飛,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,3,3,,,0,0,0,(一),中田翔,.225,3,0,0,0,2,1,0,0,0,0,空三振,,,空三振,,,四球,,右飛,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,4,4,,走,0,0,0,(三),レアード,.233,3,0,0,0,1,1,0,0,0,0,,二ゴロ,,捕邪飛,,,空三振,,四球,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,4,走,,0,0,0,走,太田賢吾,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,5,5,,,0,0,0,(二),田中賢介,.252,4,0,1,0,0,0,0,0,0,0,,中安,,,捕邪飛,,左飛,,一併打,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,6,6,,,0,0,0,(指),大谷翔平,.306,3,0,0,0,0,0,0,0,0,0,,二ゴロ,,,二直,,左飛,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,7,7,,,0,0,0,(右),岡大海,.180,3,0,0,0,2,0,0,0,0,0,,空三振,,,見三振,,,中飛,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,8,8,,打,0,0,0,(捕),市川友也,.151,2,0,0,0,0,0,0,0,0,0,,,遊ゴロ,,,三飛,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,8,打,走,0,0,0,打,矢野謙次,.216,1,0,0,0,0,0,0,0,0,0,,,,,,,,三失,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,8,走,,0,0,0,走遊,中島卓也,.173,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,9,9,,打,0,0,0,(遊),石井一成,.173,2,0,0,0,2,0,0,0,0,0,,,空三振,,,見三振,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,9,打,走,0,0,0,打,大田泰示,.261,1,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,9,走,,0,0,0,走捕,黒羽根利規,-,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,10,,投,0,0,0,(投),上沢直之,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,10,投,投,0,0,0,投,宮西尚生,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,10,投,投,0,0,0,投,石川直也,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/19,0,1,,10,投,,0,0,0,投,田中豊樹,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,1,1,,,0,0,0,(中),西川遥輝,.306,6,0,2,0,1,0,0,0,0,0,遊ゴロ,,中安,,空三振,,二ゴロ,,一ゴロ,,右安,
日本ハム,楽天,札幌ドーム,7/20,0,1,2,2,,,0,0,0,(左),松本剛,.294,5,1,3,1,1,1,0,0,0,0,左安,,空三振,,,一邪飛,,四球,左安,,二安,
日本ハム,楽天,札幌ドーム,7/20,0,1,3,3,,,0,0,0,(一),中田翔,.224,5,1,1,0,2,0,0,0,0,0,左飛,,遊ゴロ,,,見三振,,中安,空三振,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,4,4,,,0,0,0,(三),レアード,.235,5,1,2,3,0,0,0,0,0,1,左安,,,遊ゴロ,,三ゴロ,,左本(3),,捕邪飛,,
日本ハム,楽天,札幌ドーム,7/20,0,1,5,5,,,0,0,0,(指),大谷翔平,.296,5,0,1,0,1,0,0,0,0,0,投ゴロ,,,左飛,,,左安,三ゴロ,,空三振,,
日本ハム,楽天,札幌ドーム,7/20,0,1,6,6,,,0,0,0,(右),岡大海,.183,4,0,1,0,2,1,0,1,0,0,,見三振,,二ゴロ,,,三安,見三振,,四球,,
日本ハム,楽天,札幌ドーム,7/20,0,1,7,7,,打,0,0,0,(二),石井一成,.171,2,0,0,0,1,0,0,0,0,0,,見三振,,,右飛,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,7,打,守,0,0,0,打,大田泰示,.260,1,0,0,0,1,0,0,0,0,0,,,,,,,空三振,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,7,守,,0,0,0,捕,市川友也,.159,2,0,1,0,0,0,0,0,0,0,,,,,,,,左安,,中飛,,
日本ハム,楽天,札幌ドーム,7/20,0,1,8,8,,打,0,0,0,(捕),黒羽根利規,.000,2,0,0,0,0,0,0,0,0,0,,投ゴロ,,,三ゴロ,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,8,打,守,0,0,0,打,矢野謙次,.211,1,0,0,0,0,0,0,0,0,0,,,,,,,左飛,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,8,守,打,0,0,0,二,太田賢吾,.000,1,0,0,0,0,0,0,0,0,0,,,,,,,,中飛,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,8,打,,0,0,0,打,田中賢介,.251,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,遊邪飛,
日本ハム,楽天,札幌ドーム,7/20,0,1,9,9,,,0,0,0,(遊),中島卓也,.184,5,1,3,0,1,0,0,0,0,0,,,左飛,,三安,,二安,,空三振,,遊安,
日本ハム,楽天,札幌ドーム,7/20,0,1,,10,,投,0,0,0,(投),吉田侑樹,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,10,投,投,0,0,0,投,谷元圭介,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,10,投,投,0,0,0,投,鍵谷陽平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,10,投,投,0,0,0,投,田中豊樹,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,10,投,投,0,0,0,投,増井浩俊,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,10,投,投,0,0,0,投,マーティン,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,楽天,札幌ドーム,7/20,0,1,,10,投,,0,0,0,投,宮西尚生,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/21,1,1,1,1,,,0,0,0,(中),西川遥輝,.304,5,0,1,0,2,0,0,0,0,0,空三振,,空三振,,二ゴロ,,中安,左飛,,,,
日本ハム,西武,メットライフ,7/21,1,1,2,2,,,0,0,0,(左),松本剛,.297,5,0,2,0,0,0,0,1,0,0,三ゴロ,,中飛,,,二安,右安,,二ゴロ,,,
日本ハム,西武,メットライフ,7/21,1,1,3,3,,,0,0,0,(一),中田翔,.225,4,1,1,0,0,1,0,0,0,0,右２,,遊ゴロ,,,四球,三飛,,左飛,,,
日本ハム,西武,メットライフ,7/21,1,1,4,4,,,0,0,0,(三),レアード,.235,5,2,1,1,2,0,0,0,0,1,空三振,,,空三振,,三ゴロ,二飛,,右本(1),,,
日本ハム,西武,メットライフ,7/21,1,1,5,5,,,0,0,0,(右),岡大海,.193,5,2,2,0,1,0,0,1,0,0,,遊失,,空三振,,右安,,中安,三直,,,
日本ハム,西武,メットライフ,7/21,1,1,6,6,,,0,0,0,(指),ドレイク,.162,4,0,2,1,2,0,0,0,0,0,,空三振,,空三振,,右安,,左安,,,,
日本ハム,西武,メットライフ,7/21,1,1,7,7,,打,0,0,0,(捕),市川友也,.156,2,0,0,1,1,0,0,0,0,0,,右飛,,,空三振,右犠飛,,,,,,
日本ハム,西武,メットライフ,7/21,1,1,,7,打,守,0,0,0,打,大谷翔平,.291,1,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,
日本ハム,西武,メットライフ,7/21,1,1,,7,守,,0,0,0,捕,黒羽根利規,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/21,1,1,8,8,,,0,0,0,(二),石井一成,.173,3,0,1,2,0,0,0,0,0,0,,中２,,,三ゴロ,遊直,,中犠飛,,,,
日本ハム,西武,メットライフ,7/21,1,1,9,9,,,0,0,0,(遊),中島卓也,.186,3,0,1,0,0,1,0,0,0,0,,遊ゴロ,,,中安,,左飛,四球,,,,
日本ハム,西武,メットライフ,7/21,1,1,,10,,投,0,0,0,(投),メンドーサ,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/21,1,1,,10,投,投,0,0,0,投,鍵谷陽平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/21,1,1,,10,投,投,0,0,0,投,公文克彦,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/21,1,1,,10,投,,0,0,0,投,谷元圭介,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/22,1,1,1,1,,,1,0,0,(中),西川遥輝,.304,4,0,1,0,2,0,0,0,0,0,右安,空三振,,,空三振,,,左邪飛,,,,
日本ハム,西武,メットライフ,7/22,1,1,2,2,,,0,0,0,(左),松本剛,.296,4,0,1,0,0,0,0,0,0,0,左安,,遊ゴロ,,三ゴロ,,,二直,,,,
日本ハム,西武,メットライフ,7/22,1,1,3,3,,,0,0,0,(一),中田翔,.222,3,0,0,0,2,1,0,0,0,0,左飛,,四球,,,空三振,,,空三振,,,
日本ハム,西武,メットライフ,7/22,1,1,4,4,,,0,0,0,(三),レアード,.232,3,0,0,0,2,1,0,0,0,0,死球,,中飛,,,空三振,,,空三振,,,
日本ハム,西武,メットライフ,7/22,1,1,5,5,,,0,0,0,(右),岡大海,.186,4,0,0,0,2,0,0,0,0,0,右飛,,空三振,,,空三振,,,二ゴロ,,,
日本ハム,西武,メットライフ,7/22,1,1,6,6,,,0,0,0,(指),ドレイク,.150,3,0,0,0,2,0,0,0,0,0,,空三振,,右飛,,,見三振,,,,,
日本ハム,西武,メットライフ,7/22,1,1,7,7,,,0,0,0,(二),石井一成,.171,3,0,0,0,1,0,0,0,0,0,,二ゴロ,,見三振,,,投ゴロ,,,,,
日本ハム,西武,メットライフ,7/22,1,1,8,8,,打,0,0,0,(捕),市川友也,.163,2,0,1,0,0,0,0,0,0,0,,右安,,二ゴロ,,,,,,,,
日本ハム,西武,メットライフ,7/22,1,1,,8,打,守,0,0,0,打,大田泰示,.259,1,0,0,0,0,0,0,0,0,0,,,,,,,三ゴロ,,,,,
日本ハム,西武,メットライフ,7/22,1,1,,8,守,,0,0,0,捕,大野奨太,.226,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/22,1,1,9,9,,,0,0,0,(遊),中島卓也,.188,3,0,1,0,1,0,0,0,0,0,,中安,,,遊ゴロ,,,空三振,,,,
日本ハム,西武,メットライフ,7/22,1,1,,10,,投,0,0,0,(投),白村明弘,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/22,1,1,,10,投,投,0,0,0,投,石川直也,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/22,1,1,,10,投,投,0,0,0,投,田中豊樹,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/22,1,1,,10,投,,0,0,0,投,マーティン,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/23,1,0,1,1,,,0,0,0,(中),西川遥輝,.311,5,0,4,0,0,0,0,0,0,0,二安,,右２,左飛,,二安,,左安,,,,
日本ハム,西武,メットライフ,7/23,1,0,2,2,,,0,0,0,(左),松本剛,.288,5,0,0,0,1,0,0,0,0,0,二ゴロ,,空三振,,一ゴロ,中飛,,投ゴロ,,,,
日本ハム,西武,メットライフ,7/23,1,0,3,3,,,0,0,0,(一),中田翔,.222,5,1,1,0,3,0,0,0,0,0,空三振,,,左２,空三振,,見三振,,三飛,,,
日本ハム,西武,メットライフ,7/23,1,0,4,4,,,0,0,0,(三),レアード,.236,4,1,2,0,1,1,0,0,0,0,空三振,,,四球,右安,,左２,,右飛,,,
日本ハム,西武,メットライフ,7/23,1,0,5,5,,,0,0,0,(指),田中賢介,.250,5,0,1,0,0,0,0,0,0,0,,中飛,,一ゴロ,一ゴロ,,一安,,左飛,,,
日本ハム,西武,メットライフ,7/23,1,0,6,6,,,0,0,0,(右),岡大海,.179,4,0,0,1,1,0,0,0,0,0,,三ゴロ,,三ゴロ,,空三振,右飛,,,,,
日本ハム,西武,メットライフ,7/23,1,0,7,7,,,0,0,0,(二),太田賢吾,.400,4,0,2,1,2,0,0,0,0,0,,空三振,,投安,,中安,空三振,,,,,
日本ハム,西武,メットライフ,7/23,1,0,8,8,,打,0,0,0,(捕),黒羽根利規,.250,2,0,1,0,1,0,0,0,0,0,,,見三振,投安,,,,,,,,
日本ハム,西武,メットライフ,7/23,1,0,,8,打,守,0,0,0,打,大田泰示,.262,1,0,1,0,0,0,0,0,0,0,,,,,,右安,,,,,,
日本ハム,西武,メットライフ,7/23,1,0,,8,守,,0,0,0,捕,大野奨太,.224,1,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,
日本ハム,西武,メットライフ,7/23,1,0,9,9,,,0,0,0,(遊),中島卓也,.185,3,0,0,0,1,1,0,0,1,0,,,二ゴロ,四球,,見三振,,三ゴロ,,,,
日本ハム,西武,メットライフ,7/23,1,0,,10,,投,0,0,0,(投),上原健太,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/23,1,0,,10,投,投,0,0,0,投,鍵谷陽平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,西武,メットライフ,7/23,1,0,,10,投,,0,0,0,投,石川直也,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,1,1,,,0,0,0,(中),西川遥輝,.308,3,0,0,0,3,1,0,0,0,0,四球,,空三振,,,空三振,,空三振,,,,
日本ハム,ロッテ,釧路,7/25,0,0,2,2,,,0,0,0,(右),松本剛,.294,3,0,2,0,0,0,1,0,0,0,投犠打,,三ゴロ,,,中安,,左安,,,,
日本ハム,ロッテ,釧路,7/25,0,0,3,3,,,0,0,0,(指),大谷翔平,.288,4,0,1,0,2,0,0,0,0,0,見三振,,,一ゴロ,,右安,,空三振,,,,
日本ハム,ロッテ,釧路,7/25,0,0,4,4,,,0,0,0,(一),中田翔,.219,4,0,0,0,0,0,0,0,0,0,左飛,,,遊ゴロ,,右飛,,三ゴロ,,,,
日本ハム,ロッテ,釧路,7/25,0,0,5,5,,,0,0,0,(三),レアード,.234,3,0,0,0,0,1,0,0,0,0,,三ゴロ,,四球,,二飛,,,投ゴロ,,,
日本ハム,ロッテ,釧路,7/25,0,0,6,6,,,0,0,0,(左),大田泰示,.268,3,0,2,0,0,1,0,0,0,0,,一安,,右飛,,,中安,,四球,,,
日本ハム,ロッテ,釧路,7/25,0,0,7,7,,打,0,0,0,(二),石井一成,.169,2,0,0,0,0,0,0,0,0,0,,二併打,,,遊ゴロ,,,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,,7,打,,0,0,0,打二,田中賢介,.248,2,0,0,0,0,0,0,0,0,0,,,,,,,左飛,,遊直,,,
日本ハム,ロッテ,釧路,7/25,0,0,8,8,,打,0,0,0,(捕),市川友也,.160,2,0,0,0,0,0,0,0,0,0,,,遊ゴロ,,右飛,,,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,,8,打,守,0,0,0,打,矢野謙次,.205,1,0,0,0,0,0,0,0,0,0,,,,,,,三ゴロ,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,,8,守,打,0,0,0,捕,黒羽根利規,.250,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,,8,打,,0,0,0,打,ドレイク,.150,0,0,0,0,0,1,0,0,0,0,,,,,,,,,四球,,,
日本ハム,ロッテ,釧路,7/25,0,0,9,9,,,0,0,0,(遊),中島卓也,.187,4,0,1,0,0,0,0,0,0,0,,,中安,,遊飛,,左飛,,中飛,,,
日本ハム,ロッテ,釧路,7/25,0,0,,10,,投,0,0,0,(投),有原航平,.250,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,,10,投,投,0,0,0,投,田中豊樹,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,,10,投,投,0,0,0,投,石川直也,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,釧路,7/25,0,0,,10,投,,0,0,0,投,新垣勇人,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,1,1,,,0,0,0,(中),西川遥輝,.310,4,1,2,0,0,0,0,1,0,0,中２,,左飛,,二ゴロ,,右安,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,2,2,,,0,0,0,(右左),松本剛,.289,3,0,0,0,1,0,1,0,0,0,投犠打,,遊ゴロ,,,三ゴロ,空三振,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,3,3,,,0,0,0,(指),大谷翔平,.290,3,1,1,1,0,1,0,0,0,1,四球,,一ゴロ,,,左飛,,右本(1),,,,
日本ハム,ロッテ,帯広,7/26,0,0,4,4,,,0,0,0,(一),中田翔,.216,4,0,0,0,2,0,0,0,0,0,空三振,,,右飛,,左飛,,空三振,,,,
日本ハム,ロッテ,帯広,7/26,0,0,5,5,,,0,0,0,(三),レアード,.237,4,1,2,1,1,0,0,0,0,0,左安,,,左安,,,三失,空三振,,,,
日本ハム,ロッテ,帯広,7/26,0,0,6,6,,走,0,0,0,(左),大田泰示,.272,4,1,2,0,0,0,0,0,0,0,右飛,,,右飛,,,中２,左安,,,,
日本ハム,ロッテ,帯広,7/26,0,0,,6,走,,1,0,0,走右,岡大海,.179,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,7,7,,打,0,0,0,(二),太田賢吾,.286,2,0,0,0,1,0,0,0,0,0,,右飛,,空三振,,,,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,,7,打,,0,0,0,打二,田中賢介,.247,1,0,0,0,1,0,0,0,1,0,,,,,,,空三振,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,8,8,,打,0,0,0,(捕),市川友也,.156,2,0,0,0,1,0,0,0,0,0,,見三振,,,中飛,,,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,,8,打,走,0,0,2,打,矢野謙次,.225,1,0,1,2,0,0,0,0,0,0,,,,,,,左安,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,,8,走,,0,0,0,走捕,大野奨太,.224,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,9,9,,,0,0,0,(遊),中島卓也,.185,2,0,0,0,0,0,1,0,0,0,,二ゴロ,,,三ゴロ,,投犠打,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,,10,,投,0,0,0,(投),上沢直之,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,,10,投,投,0,0,0,投,マーティン,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ロッテ,帯広,7/26,0,0,,10,投,,0,0,0,投,増井浩俊,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,1,1,,,0,0,0,(中),西川遥輝,.310,4,0,1,0,1,0,0,0,0,0,空三振,,一ゴロ,,,中飛,,,中安,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,2,2,,,0,0,0,(右),松本剛,.284,4,0,0,0,1,0,0,0,0,0,一邪飛,,,空三振,,右飛,,,二ゴロ,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,3,3,,,0,0,0,(指),大谷翔平,.288,4,0,1,0,2,0,0,0,0,0,中２,,,空三振,,,二ゴロ,,空三振,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,4,4,,,0,0,0,(三),レアード,.235,3,0,0,0,0,0,0,0,0,0,二飛,,,中飛,,,中飛,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,5,5,,,0,0,0,(一),中田翔,.214,3,0,0,0,0,0,0,0,0,0,,右飛,,,右飛,,中飛,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,6,6,,,0,0,0,(左),大田泰示,.268,3,0,0,0,2,0,0,0,0,0,,空三振,,,空三振,,,左飛,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,7,7,,,0,0,0,(捕),大野奨太,.227,3,0,1,0,0,0,0,0,0,0,,三ゴロ,,,中安,,,二ゴロ,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,8,8,,打,0,0,0,(二),石井一成,.167,2,0,0,0,1,0,0,0,0,0,,,空三振,,遊ゴロ,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,,8,打,守,0,0,0,打,矢野謙次,.220,1,0,0,0,1,0,0,0,0,0,,,,,,,,空三振,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,,8,守,,0,0,0,二,太田賢吾,.286,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,9,9,,,0,0,0,(遊),中島卓也,.182,3,0,0,0,0,0,0,0,0,0,,,三ゴロ,,,一ゴロ,,,二ゴロ,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,,10,,投,0,0,0,(投),白村明弘,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,,10,投,投,0,0,0,投,田中豊樹,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,,10,投,投,0,0,0,投,宮西尚生,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,,10,投,,0,0,0,投,石川直也,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,1,1,,,0,0,0,(中),西川遥輝,.310,3,0,1,0,0,1,0,0,0,0,二ゴロ,,二ゴロ,,,四球,,左安,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,2,2,,,0,0,0,(右),松本剛,.283,4,1,1,1,1,0,0,0,0,1,右飛,,,左本(1),,空三振,,三ゴロ,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,3,3,,走,0,0,0,(指),大谷翔平,.286,4,0,1,1,3,0,0,0,0,0,見三振,,,空三振,,空三振,,中安,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,,3,走,,0,0,0,走指,岡大海,.179,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,4,4,,,0,0,0,(三),レアード,.232,4,0,0,0,0,0,0,0,0,0,,左飛,,三ゴロ,,遊ゴロ,,右飛,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,5,5,,,0,0,0,(一),中田翔,.212,3,0,0,0,1,1,0,0,0,0,,四球,,二ゴロ,,,一邪飛,,空三振,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,6,6,,,0,0,0,(左),大田泰示,.264,4,0,0,0,1,0,0,0,0,0,,空三振,,,中飛,,二ゴロ,,一飛,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,7,7,,守,0,0,0,(二),太田賢吾,.200,3,0,0,0,2,0,0,0,0,0,,空三振,,,投ゴロ,,空三振,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,,7,守,打,0,0,0,捕,大野奨太,.227,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,,7,打,,0,0,0,打,矢野謙次,.214,1,0,0,0,1,0,0,0,0,0,,,,,,,,,空三振,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,8,8,,打,0,0,0,(捕),黒羽根利規,.167,2,0,0,0,1,0,0,0,0,0,,,中飛,,空三振,,,,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,,8,打,,0,0,0,打二,田中賢介,.247,0,1,0,0,0,1,0,0,0,0,,,,,,,,四球,,,,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,9,9,,,0,0,0,(遊),中島卓也,.184,3,1,1,1,1,0,0,0,0,1,,,投ゴロ,,,右本(1),,空三振,,,,
